
Standard & Poors 500 Index,Last: 4136.48,Change:  -43.28
"Date: February 3, 2023 at 11:24 PM EST",Bid: 4095.1599,Ask: 4182.2598,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Feb 03 2023,SPXW230203C04115000,18.5,-40.45,16,25.4,1012,0,0,0,274,4115.00,SPXW230203P04115000,0.05,-10.15,0,0.05,29099,0,0,0,836
Fri Feb 03 2023,SPXW230203C04120000,12.9,-42.35,11.6,17.7,2871,0,0,0,1547,4120.00,SPXW230203P04120000,0.05,-11.45,0,0.05,61201,0,0,0,1316
Fri Feb 03 2023,SPXW230203C04125000,11,-40.6,10,12,5421,0,0,0,7729,4125.00,SPXW230203P04125000,0.05,-12.95,0,0.05,42941,0,0,0,2686
Fri Feb 03 2023,SPXW230203C04130000,5.21,-42.84,5.3,7,13836,0,0,0,4139,4130.00,SPXW230203P04130000,0.05,-14.35,0,0.05,50284,0,0,0,814
Fri Feb 03 2023,SPXW230203C04135000,1.35,-43.35,1,1.7,15311,0,0,0,719,4135.00,SPXW230203P04135000,0.4,-15.7,0.1,0.4,30048,0,0,0,734
Fri Feb 03 2023,SPXW230203C04140000,0.05,-41.6,0,0.05,27693,0,0,0,2177,4140.00,SPXW230203P04140000,4.1,-13.75,3.1,4.7,34601,0,0,0,978
Fri Feb 03 2023,SPXW230203C04145000,0.05,-38.55,0,0.05,23650,0,0,0,679,4145.00,SPXW230203P04145000,6,-13.8,6,11.6,17341,0,0,0,698
Fri Feb 03 2023,SPXW230203C04150000,0.05,-35.45,0,0.05,55140,0,0,0,9228,4150.00,SPXW230203P04150000,15,-6.75,12,14.7,41864,0,0,0,7377
Fri Feb 03 2023,SPXW230203C04155000,0.05,-32.5,0,0.05,23197,0,0,0,962,4155.00,SPXW230203P04155000,18.31,-5.69,14.9,21,8790,0,0,0,585
Fri Feb 03 2023,SPXW230203C04160000,0.05,-29.85,0,0.05,38612,0,0,0,1573,4160.00,SPXW230203P04160000,22.5,-3.8,20,28.5,16028,0,0,0,984
Fri Feb 03 2023,SPXW230203C04165000,0.05,-27.4,0,0.05,24465,0,0,0,966,4165.00,SPXW230203P04165000,28.19,-0.56,28.2,33.5,11573,0,0,0,946
Fri Feb 03 2023,SPXW230203C04170000,0.05,-24.9,0,0.05,38261,0,0,0,2418,4170.00,SPXW230203P04170000,33.47,2.17,29.6,39.3,14822,0,0,0,728
Fri Feb 03 2023,SPXW230203C04175000,0.05,-22.55,0,0.05,41115,0,0,0,5851,4175.00,SPXW230203P04175000,38.98,4.98,34.6,44.3,7719,0,0,0,1416
Fri Feb 03 2023,SPXW230203C04180000,0.05,-20.3,0,0.05,45081,0,0,0,2493,4180.00,SPXW230203P04180000,43.98,7.23,39.6,49.3,5065,0,0,0,250
Fri Feb 03 2023,SPXW230203C04185000,0.05,-18.3,0,0.05,29088,0,0,0,1849,4185.00,SPXW230203P04185000,50.23,10.53,44.6,54.3,5651,0,0,0,266
Fri Feb 03 2023,SPXW230203C04190000,0.05,-16.4,0,0.05,33643,0,0,0,1319,4190.00,SPXW230203P04190000,56.1,13.5,49.6,59.3,1875,0,0,0,238
Fri Feb 03 2023,SPXW230203C04195000,0.05,-14.55,0,0.05,22781,0,0,0,813,4195.00,SPXW230203P04195000,61.1,15,54.6,64.3,2305,0,0,0,218
Fri Feb 03 2023,SPXW230203C04200000,0.05,-12.95,0,0.05,74670,0,0,0,6443,4200.00,SPXW230203P04200000,63.59,14.19,59.6,69.3,1540,0,0,0,603
Fri Feb 03 2023,SPXW230203C04205000,0.05,-11.4,0,0.05,23207,0,0,0,1356,4205.00,SPXW230203P04205000,70.57,17.87,64.6,74.3,1942,0,0,0,161
Fri Feb 03 2023,SPXW230203C04210000,0.05,-10.05,0,0.05,25508,0,0,0,2301,4210.00,SPXW230203P04210000,71.9,15.6,69.6,79.3,258,0,0,0,292
Fri Feb 03 2023,SPXW230203C04215000,0.05,-8.65,0,0.05,17990,0,0,0,1366,4215.00,SPXW230203P04215000,84,23.95,74.6,81,110,0,0,0,132
Fri Feb 03 2023,SPXW230203C04220000,0.05,-7.55,0,0.05,16510,0,0,0,2832,4220.00,SPXW230203P04220000,81.31,17.41,79.6,89.3,212,0,0,0,160
Fri Feb 03 2023,SPXW230203C04225000,0.05,-6.5,0,0.05,14149,0,0,0,4080,4225.00,SPXW230203P04225000,88.8,21,84.6,94.3,124,0,0,0,134
Fri Feb 03 2023,SPXW230203C04230000,0.05,-5.55,0,0.05,10542,0,0,0,2004,4230.00,SPXW230203P04230000,99.55,27.75,89.6,99.3,77,0,0,0,63
Fri Feb 03 2023,SPXW230203C04235000,0.05,-4.75,0,0.05,9235,0,0,0,1037,4235.00,SPXW230203P04235000,68.55,-7.5,94.6,104.3,55,0,0,0,27
Fri Feb 03 2023,SPXW230203C04240000,0.05,-3.95,0,0.05,9454,0,0,0,4559,4240.00,SPXW230203P04240000,103.4,23.05,99.6,109.3,83,0,0,0,17
Fri Feb 03 2023,SPXW230203C04245000,0.05,-3.35,0,0.05,4273,0,0,0,701,4245.00,SPXW230203P04245000,113.3,28.65,101.6,115.5,7,0,0,0,20
Fri Feb 03 2023,SPXW230203C04250000,0.05,-2.8,0,0.05,7652,0,0,0,7709,4250.00,SPXW230203P04250000,111.92,22.87,106.6,121,111,0,0,0,148
Fri Feb 03 2023,SPXW230203C04255000,0.05,-2.3,0,0.05,2984,0,0,0,1272,4255.00,SPXW230203P04255000,113.5,19.9,110.9,126.9,8,0,0,0,3
Fri Feb 03 2023,SPXW230203C04260000,0.05,-1.9,0,0.05,2521,0,0,0,2330,4260.00,SPXW230203P04260000,128.36,30.16,115.9,131.9,6,0,0,0,14
Fri Feb 03 2023,SPXW230203C04265000,0.05,0.05,0,0.05,1571,0,0,0,0,4265.00,SPXW230203P04265000,0,0,120.9,136.9,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04270000,0.05,-1.2,0,0.05,2725,0,0,0,2699,4270.00,SPXW230203P04270000,97.3,-10.15,125.9,141.9,1,0,0,0,12
Fri Feb 03 2023,SPXW230203C04275000,0.05,-0.95,0,0.05,3137,0,0,0,3784,4275.00,SPXW230203P04275000,111.44,-0.81,130.9,146.9,12,0,0,0,21
Fri Feb 03 2023,SPXW230203C04280000,0.05,-0.725,0,0.05,2443,0,0,0,4094,4280.00,SPXW230203P04280000,142.6,25.55,135.9,151.9,213,0,0,0,21
Fri Feb 03 2023,SPXW230203C04285000,0.05,0.05,0,0.05,350,0,0,0,0,4285.00,SPXW230203P04285000,0,0,140.9,156.9,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04290000,0.05,-0.45,0,0.05,2335,0,0,0,5135,4290.00,SPXW230203P04290000,117.94,-8.81,145.9,161.9,10,0,0,0,10
Fri Feb 03 2023,SPXW230203C04295000,0.05,0.05,0,0.05,16,0,0,0,0,4295.00,SPXW230203P04295000,0,0,150.9,166.9,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04300000,0.05,-0.275,0,0.05,2540,0,0,0,9748,4300.00,SPXW230203P04300000,164.1,27.5,155.9,171.9,39,0,0,0,100
Fri Feb 03 2023,SPXW230203C04305000,0.05,0.05,0,0.05,13,0,0,0,0,4305.00,SPXW230203P04305000,133,133,160.9,176.9,14,0,0,0,0
Fri Feb 03 2023,SPXW230203C04310000,0.05,-0.175,0,0.05,48,0,0,0,2545,4310.00,SPXW230203P04310000,138,-8.45,165.9,181.9,11,0,0,0,19
Fri Feb 03 2023,SPXW230203C04315000,0.05,0.05,0,0.05,19,0,0,0,0,4315.00,SPXW230203P04315000,0,0,170.9,186.9,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04320000,0.05,-0.1,0,0.05,41,0,0,0,1106,4320.00,SPXW230203P04320000,158.02,0,175.9,191.9,0,0,0,0,1
Fri Feb 03 2023,SPXW230203C04325000,0.05,-0.1,0,0.05,12,0,0,0,4346,4325.00,SPXW230203P04325000,188.2,26.85,180.9,196.9,28,0,0,0,36
Fri Feb 03 2023,SPXW230203C04330000,0.05,-0.075,0,0.05,1,0,0,0,581,4330.00,SPXW230203P04330000,0,0,185.9,201.9,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04340000,0.07,0,0,0.05,0,0,0,0,467,4340.00,SPXW230203P04340000,183.5,0,195.9,211.9,0,0,0,0,23
Fri Feb 03 2023,SPXW230203C04350000,0.05,-0.025,0,0.05,29,0,0,0,4819,4350.00,SPXW230203P04350000,193.5,0,201.2,225.2,0,0,0,0,18
Fri Feb 03 2023,SPXW230203C04360000,0.05,0,0,0.05,0,0,0,0,342,4360.00,SPXW230203P04360000,200.3,0,211.2,235.2,0,0,0,0,7
Fri Feb 03 2023,SPXW230203C04370000,0.05,-0.025,0,0.05,2,0,0,0,492,4370.00,SPXW230203P04370000,219.4,0,225.9,249.9,0,0,0,0,3
Fri Feb 03 2023,SPXW230203C04375000,0.05,-0.025,0,0.05,1,0,0,0,316,4375.00,SPXW230203P04375000,227.6,16.4,225.8,249.8,1,0,0,0,15
Fri Feb 03 2023,SPXW230203C04380000,0.05,0,0,0.05,0,0,0,0,29,4380.00,SPXW230203P04380000,216.7,0,233.4,257.4,0,0,0,0,7
Fri Feb 03 2023,SPXW230203C04390000,0.05,0,0,0.05,0,0,0,0,56,4390.00,SPXW230203P04390000,230.3,0,243.4,267.4,0,0,0,0,15
Fri Feb 03 2023,SPXW230203C04400000,0.05,0.025,0,0.05,1,0,0,0,2067,4400.00,SPXW230203P04400000,259.4,23.2,253.4,277.4,13,0,0,0,20
Fri Feb 03 2023,SPXW230203C04410000,0,0,0,0.05,0,0,0,0,0,4410.00,SPXW230203P04410000,0,0,263.4,287.4,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04420000,0,0,0,0.05,0,0,0,0,0,4420.00,SPXW230203P04420000,0,0,273.7,297.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04425000,0.05,0,0,0.05,0,0,0,0,1986,4425.00,SPXW230203P04425000,267.1,0,278.7,302.7,0,0,0,0,7
Fri Feb 03 2023,SPXW230203C04430000,0,0,0,0.05,0,0,0,0,0,4430.00,SPXW230203P04430000,0,0,283.7,307.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04440000,0.05,0.05,0,0.05,4,0,0,0,0,4440.00,SPXW230203P04440000,0,0,293.7,317.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04450000,0.05,0,0,0.05,0,0,0,0,3753,4450.00,SPXW230203P04450000,534.03,0,303.7,327.7,0,0,0,0,1
Fri Feb 03 2023,SPXW230203C04460000,0.05,0.05,0,0.05,2,0,0,0,0,4460.00,SPXW230203P04460000,0,0,313.7,337.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04470000,0,0,0,0.05,0,0,0,0,0,4470.00,SPXW230203P04470000,0,0,323.7,347.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04475000,0,0,0,0.05,0,0,0,0,0,4475.00,SPXW230203P04475000,338.28,27.08,328.7,352.7,8,0,0,0,8
Fri Feb 03 2023,SPXW230203C04500000,0.05,0,0,0.05,0,0,0,0,716,4500.00,SPXW230203P04500000,342.37,0,353.7,377.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04525000,0,0,0,0.05,0,0,0,0,0,4525.00,SPXW230203P04525000,0,0,378.7,402.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04550000,0.05,0.025,0,0.05,2,0,0,0,50,4550.00,SPXW230203P04550000,0,0,403.7,427.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04600000,0.05,0,0,0.05,0,0,0,0,853,4600.00,SPXW230203P04600000,423.2,-12.9,453.7,477.7,1,0,0,0,1
Fri Feb 03 2023,SPXW230203C04650000,0,0,0,0.05,0,0,0,0,0,4650.00,SPXW230203P04650000,0,0,503.7,527.7,0,0,0,0,0
Fri Feb 03 2023,SPXW230203C04700000,0,0,0,0.05,0,0,0,0,0,4700.00,SPXW230203P04700000,568.06,31.96,553.7,577.7,5,0,0,0,5
Fri Feb 03 2023,SPXW230203C04800000,0.05,0,0,0.05,0,0,0,0,31,4800.00,SPXW230203P04800000,660,23.95,653.7,677.7,5,0,0,0,5
Fri Feb 03 2023,SPXW230203C05000000,0.05,0,0,0.05,0,0,0,0,344,5000.00,SPXW230203P05000000,827,0,853.7,877.7,0,0,0,0,302
Fri Feb 03 2023,SPXW230203C05200000,0,0,0,0.05,0,0,0,0,0,5200.00,SPXW230203P05200000,1216.2,0,1053.7,1077.7,0,0,0,0,1
Fri Feb 03 2023,SPXW230203C05400000,0,0,0,0.05,0,0,0,0,0,5400.00,SPXW230203P05400000,0,0,1253.7,1277.7,0,0,0,0,0
Mon Feb 06 2023,SPXW230206C01000000,3134.79,-28.31,3121.9,3144.1,1,0,0.9997,0,0,1000.00,SPXW230206P01000000,0,0,0,0.05,0,4.3518,0,0,0
Mon Feb 06 2023,SPXW230206C01200000,0,0,2922.3,2944.1,0,0,0.9997,0,0,1200.00,SPXW230206P01200000,0,0,0,0.05,0,3.8027,0,0,0
Mon Feb 06 2023,SPXW230206C01400000,2744.16,0,2720.4,2743.6,0,0,0.9997,0,1,1400.00,SPXW230206P01400000,0.1,0,0,0.05,0,3.3393,0,0,1
Mon Feb 06 2023,SPXW230206C01600000,2528.37,0,2520.5,2543.5,0,0,0.9997,0,1,1600.00,SPXW230206P01600000,0.07,0,0,0.05,0,2.9391,0,0,8
Mon Feb 06 2023,SPXW230206C01800000,2147.24,0,2322,2344.2,0,0,0.9997,0,1,1800.00,SPXW230206P01800000,0.05,0,0,0.05,0,2.586,0,0,329
Mon Feb 06 2023,SPXW230206C02000000,0,0,2122.4,2144.2,0,0,0.9997,0,0,2000.00,SPXW230206P02000000,0.05,0,0,0.05,0,2.2699,-0.0001,0,26
Mon Feb 06 2023,SPXW230206C02200000,0,0,1920.5,1943.7,0,0,0.9996,0,0,2200.00,SPXW230206P02200000,0.05,0,0,0.05,0,1.9836,-0.0001,0,27
Mon Feb 06 2023,SPXW230206C02400000,1734.1,-29.65,1720.6,1743.6,5,0,0.9996,0,0,2400.00,SPXW230206P02400000,0.05,0,0,0.05,0,1.7215,-0.0001,0,1227
Mon Feb 06 2023,SPXW230206C02600000,0,0,1522.1,1538.1,0,0,0.9996,0,0,2600.00,SPXW230206P02600000,0.05,0,0,0.05,0,1.4799,-0.0002,0,900
Mon Feb 06 2023,SPXW230206C02800000,1333.9,-30.05,1322.5,1344.3,1,0,0.9995,0,1,2800.00,SPXW230206P02800000,0.05,0,0,0.05,0,1.2546,-0.0003,0,133
Mon Feb 06 2023,SPXW230206C02900000,0,0,1222.5,1244.3,0,0,0.9994,0,0,2900.00,SPXW230206P02900000,0.05,0,0,0.05,0,1.1476,-0.0003,0,55
Mon Feb 06 2023,SPXW230206C03000000,1037.3,0,1120.6,1143.8,0,0,0.9994,0,28,3000.00,SPXW230206P03000000,0.05,0.025,0,0.05,2,1.0437,-0.0004,0,980
Mon Feb 06 2023,SPXW230206C03100000,0,0,1020.6,1043.7,0,0,0.9993,0,0,3100.00,SPXW230206P03100000,0.05,0.025,0,0.05,5,0.9429,-0.0004,0,527
Mon Feb 06 2023,SPXW230206C03150000,0,0,970.6,993.7,0,0,0.9993,0,0,3150.00,SPXW230206P03150000,0.05,0,0,0.05,0,0.8935,-0.0004,0,869
Mon Feb 06 2023,SPXW230206C03200000,925.54,-38.01,920.6,943.7,5,0,0.9993,0,0,3200.00,SPXW230206P03200000,0.05,0,0,0.05,0,0.845,-0.0005,0,1198
Mon Feb 06 2023,SPXW230206C03250000,0,0,870.7,893.7,0,0,0.9992,0,0,3250.00,SPXW230206P03250000,0.05,0,0,0.05,0,0.7969,-0.0005,0,1536
Mon Feb 06 2023,SPXW230206C03300000,857.9,0,820.6,844.2,0,0,0.9992,0,181,3300.00,SPXW230206P03300000,0.05,0,0,0.05,0,0.7494,-0.0006,0,11094
Mon Feb 06 2023,SPXW230206C03350000,783.3,-30.25,770.6,793.5,1,0,0.9991,0,1,3350.00,SPXW230206P03350000,0.15,0,0,0.05,0,0.7025,-0.0006,0,6957
Mon Feb 06 2023,SPXW230206C03400000,0,0,720.7,743.5,0,0,0.999,0,0,3400.00,SPXW230206P03400000,0.05,0,0,0.05,0,0.6561,-0.0007,0,14882
Mon Feb 06 2023,SPXW230206C03450000,596.75,0,670.6,693.5,0,0,0.999,0,2,3450.00,SPXW230206P03450000,0.05,0,0,0.05,0,0.6102,-0.0008,0,2634
Mon Feb 06 2023,SPXW230206C03500000,646.99,0,620.6,643.5,0,0,0.9989,0,5,3500.00,SPXW230206P03500000,0.05,0,0,0.05,0,0.5649,-0.0008,0,1896
Mon Feb 06 2023,SPXW230206C03525000,622.07,0,595.6,619,0,0,0.9988,0,1,3525.00,SPXW230206P03525000,0.1,0,0,0.05,0,0.5423,-0.0009,0,2897
Mon Feb 06 2023,SPXW230206C03550000,589.89,-23.76,570.8,593.9,1,0,0.9988,0,5,3550.00,SPXW230206P03550000,0.05,-0.025,0,0.05,1,0.5199,-0.0009,0,1527
Mon Feb 06 2023,SPXW230206C03575000,0,0,545.8,568.9,0,0,0.9987,0,0,3575.00,SPXW230206P03575000,0.05,-0.05,0,0.05,2,0.4975,-0.001,0,1271
Mon Feb 06 2023,SPXW230206C03580000,0,0,540.8,563.9,0,0,0.9987,0,0,3580.00,SPXW230206P03580000,0.07,-0.03,0,0.05,10,0.4931,-0.001,0,235
Mon Feb 06 2023,SPXW230206C03590000,549.97,-23.73,530.8,553.9,1,0,0.9987,0,0,3590.00,SPXW230206P03590000,0.05,0,0,0.05,0,0.4842,-0.001,0,118
Mon Feb 06 2023,SPXW230206C03600000,458.25,0,520.8,543.8,0,0,0.9987,0,2,3600.00,SPXW230206P03600000,0.05,-0.025,0,0.05,2025,0.4752,-0.0011,0,555
Mon Feb 06 2023,SPXW230206C03610000,0,0,510.7,533.8,0,0,0.9987,0,0,3610.00,SPXW230206P03610000,0.1,0,0,0.05,0,0.4664,-0.0011,0,340
Mon Feb 06 2023,SPXW230206C03620000,296.01,0,500.7,523.8,0,0,0.9986,0,2,3620.00,SPXW230206P03620000,0.05,-0.025,0,0.05,95,0.4572,-0.0011,0,1370
Mon Feb 06 2023,SPXW230206C03625000,0,0,495.7,518.8,0,0,0.9986,0,0,3625.00,SPXW230206P03625000,0.05,-0.075,0,0.05,3023,0.453,-0.0011,0,664
Mon Feb 06 2023,SPXW230206C03630000,424.79,0,490.7,513.8,0,0,0.9986,0,1,3630.00,SPXW230206P03630000,0.05,-0.075,0,0.05,114,0.4488,-0.0011,0,238
Mon Feb 06 2023,SPXW230206C03640000,502.64,-21.11,480.7,503.8,110,0,0.9986,0,0,3640.00,SPXW230206P03640000,0.05,-0.075,0,0.05,107,0.4396,-0.0012,0,333
Mon Feb 06 2023,SPXW230206C03650000,481.88,-31.87,470.7,493.8,44,0,0.9985,0,51,3650.00,SPXW230206P03650000,0.05,-0.075,0.05,0.1,4957,0.4308,-0.0012,0,1941
Mon Feb 06 2023,SPXW230206C03660000,304.74,0,460.7,483.8,0,0,0.9985,0,7,3660.00,SPXW230206P03660000,0.05,-0.1,0,0.1,223,0.4223,-0.0012,0,86
Mon Feb 06 2023,SPXW230206C03665000,298.87,0,455.8,479.4,0,0,0.9985,0,2,3665.00,SPXW230206P03665000,0.05,-0.1,0,0.1,212,0.4179,-0.0013,0,84
Mon Feb 06 2023,SPXW230206C03670000,461.85,-31.9,450.8,474.4,45,0,0.9984,0,50,3670.00,SPXW230206P03670000,0.07,-0.08,0.05,0.1,361,0.4132,-0.0013,0,528
Mon Feb 06 2023,SPXW230206C03675000,286.99,0,445.8,469.4,0,0,0.9984,0,2,3675.00,SPXW230206P03675000,0.05,-0.075,0,0.1,590,0.4088,-0.0013,0,4470
Mon Feb 06 2023,SPXW230206C03680000,281.92,0,440.8,464.4,0,0,0.9984,0,1,3680.00,SPXW230206P03680000,0.05,-0.1,0,0.1,74,0.4048,-0.0013,0,550
Mon Feb 06 2023,SPXW230206C03685000,277.57,0,435.7,458.8,0,0,0.9984,0,2,3685.00,SPXW230206P03685000,0.05,-0.1,0,0.1,131,0.4004,-0.0013,0,147
Mon Feb 06 2023,SPXW230206C03690000,272.79,0,430.7,453.8,0,0,0.9984,0,2,3690.00,SPXW230206P03690000,0.05,-0.075,0,0.1,283,0.3957,-0.0014,0,520
Mon Feb 06 2023,SPXW230206C03695000,268.97,0,425.7,448.8,0,0,0.9984,0,1,3695.00,SPXW230206P03695000,0.05,-0.1,0.05,0.1,351,0.3916,-0.0014,0,153
Mon Feb 06 2023,SPXW230206C03700000,424.09,-39.96,420.8,443.8,1,0,0.9983,0,66,3700.00,SPXW230206P03700000,0.05,-0.075,0.05,0.1,1651,0.3871,-0.0014,0,8941
Mon Feb 06 2023,SPXW230206C03705000,259.69,0,415.7,438.6,0,0,0.9983,0,1,3705.00,SPXW230206P03705000,0.05,-0.1,0.05,0.1,126,0.3829,-0.0014,0,126
Mon Feb 06 2023,SPXW230206C03710000,255.67,0,410.8,433.6,0,0,0.9983,0,1,3710.00,SPXW230206P03710000,0.05,-0.1,0.05,0.1,5,0.4001,-0.0014,0,199
Mon Feb 06 2023,SPXW230206C03715000,250.54,0,405.8,428.6,0,0,0.9983,0,5,3715.00,SPXW230206P03715000,0.05,-0.1,0.05,0.1,5,0.3955,-0.0015,0,114
Mon Feb 06 2023,SPXW230206C03720000,421.37,-22.68,400.8,423.6,6,0,0.9982,0,12,3720.00,SPXW230206P03720000,0.05,-0.125,0.05,0.1,4,0.3909,-0.0015,0,139
Mon Feb 06 2023,SPXW230206C03725000,413.07,-25.73,395.7,418.6,8,0,0.9982,0,6,3725.00,SPXW230206P03725000,0.15,-0.125,0.05,0.1,0,0.3865,-0.0015,0,500
Mon Feb 06 2023,SPXW230206C03730000,328.28,0,390.7,413.6,0,0,0.9982,0,11,3730.00,SPXW230206P03730000,0.05,-0.125,0.05,0.1,1,0.382,-0.0016,0,185
Mon Feb 06 2023,SPXW230206C03735000,246.75,0,385.7,408.6,0,0,0.9982,0,7,3735.00,SPXW230206P03735000,0.07,-0.15,0.05,0.1,2,0.3774,-0.0016,0,150
Mon Feb 06 2023,SPXW230206C03740000,233.88,0,380.7,403.6,0,0,0.9981,0,6,3740.00,SPXW230206P03740000,0.07,-0.15,0.05,0.1,7,0.3728,-0.0016,0,320
Mon Feb 06 2023,SPXW230206C03745000,229.85,0,375.7,398.6,0,0,0.9981,0,6,3745.00,SPXW230206P03745000,0.1,-0.15,0.05,0.1,13,0.3683,-0.0016,0,194
Mon Feb 06 2023,SPXW230206C03750000,381.37,-32.48,370.7,393.6,12,0,0.9981,0,91,3750.00,SPXW230206P03750000,0.07,-0.15,0.05,0.1,1613,0.3637,-0.0017,0,1625
Mon Feb 06 2023,SPXW230206C03755000,394.24,-14.66,365.7,388.6,5,0,0.998,0,8,3755.00,SPXW230206P03755000,0.07,-0.13,0.05,0.1,38,0.359,-0.0017,0,175
Mon Feb 06 2023,SPXW230206C03760000,166.99,0,360.7,383.6,0,0,0.998,0,16,3760.00,SPXW230206P03760000,0.07,-0.13,0.05,0.1,2013,0.3544,-0.0017,0,443
Mon Feb 06 2023,SPXW230206C03765000,322.3,0,355.8,378.6,0,0,0.998,0,48,3765.00,SPXW230206P03765000,0.1,-0.1,0.05,0.1,21,0.3498,-0.0018,0,232
Mon Feb 06 2023,SPXW230206C03770000,289.55,0,350.7,374,0,0,0.9979,0,72,3770.00,SPXW230206P03770000,0.1,-0.1,0.05,0.1,18,0.3453,-0.0018,0,954
Mon Feb 06 2023,SPXW230206C03775000,356.42,-32.48,345.7,368.6,1,0,0.9979,0,13,3775.00,SPXW230206P03775000,0.1,-0.1,0.05,0.1,6144,0.3407,-0.0018,0,423
Mon Feb 06 2023,SPXW230206C03780000,299.05,0,342.7,364.5,0,0,0.9978,0,17,3780.00,SPXW230206P03780000,0.1,-0.1,0.05,0.15,2509,0.3362,-0.0019,0,566
Mon Feb 06 2023,SPXW230206C03785000,356.37,-22.78,337.2,359.5,12,0,0.9978,0,32,3785.00,SPXW230206P03785000,0.1,-0.1,0.05,0.1,24,0.3316,-0.0019,0,96
Mon Feb 06 2023,SPXW230206C03790000,380.47,6.32,332.7,354.5,3,0,0.9978,0,8,3790.00,SPXW230206P03790000,0.1,-0.125,0.05,0.15,405,0.3273,-0.002,0,193
Mon Feb 06 2023,SPXW230206C03795000,340.91,-28.24,327.7,349.5,2,0,0.9977,0,12,3795.00,SPXW230206P03795000,0.1,-0.125,0.05,0.15,210,0.3346,-0.002,0,207
Mon Feb 06 2023,SPXW230206C03800000,370.62,6.72,322.6,344.5,11,0,0.9977,0,82,3800.00,SPXW230206P03800000,0.1,-0.125,0.05,0.15,763,0.3298,-0.0021,0,6574
Mon Feb 06 2023,SPXW230206C03805000,255.95,0,317.6,339.5,0,0,0.9976,0,80,3805.00,SPXW230206P03805000,0.1,-0.125,0.05,0.1,3,0.3253,-0.0021,0,4361
Mon Feb 06 2023,SPXW230206C03810000,327.11,-26.84,312.6,334.5,58,0,0.9976,0.0001,81,3810.00,SPXW230206P03810000,0.12,-0.13,0.05,0.1,98,0.3206,-0.0022,0.0001,1042
Mon Feb 06 2023,SPXW230206C03815000,369.64,0,307.6,329.5,0,0,0.9975,0.0001,5,3815.00,SPXW230206P03815000,0.1,-0.15,0.05,0.15,21,0.3159,-0.0022,0.0001,266
Mon Feb 06 2023,SPXW230206C03820000,321.01,-22.99,302.6,324.5,30,0,0.9974,0.0001,81,3820.00,SPXW230206P03820000,0.12,-0.13,0.05,0.15,7,0.3112,-0.0023,0.0001,504
Mon Feb 06 2023,SPXW230206C03825000,315.98,-23.02,297.6,319.5,31,0,0.9974,0.0001,40,3825.00,SPXW230206P03825000,0.1,-0.175,0.05,0.15,527,0.3065,-0.0023,0.0001,554
Mon Feb 06 2023,SPXW230206C03830000,307.1,-26.9,292.6,314.5,65,0,0.9973,0.0001,45,3830.00,SPXW230206P03830000,0.1,-0.175,0.05,0.15,23,0.3019,-0.0024,0.0001,1074
Mon Feb 06 2023,SPXW230206C03835000,328.06,-1.19,287.6,309.5,2,0,0.9973,0.0001,50,3835.00,SPXW230206P03835000,0.1,-0.175,0.05,0.15,90,0.2972,-0.0025,0.0001,373
Mon Feb 06 2023,SPXW230206C03840000,334.43,10.18,282.6,304.5,1,0,0.9972,0.0001,28,3840.00,SPXW230206P03840000,0.12,-0.18,0.05,0.15,231,0.2923,-0.0025,0.0001,266
Mon Feb 06 2023,SPXW230206C03845000,291.72,-27.28,275.8,298.9,2,0,0.9971,0.0001,8,3845.00,SPXW230206P03845000,0.12,-0.18,0.05,0.15,502,0.2878,-0.0026,0.0001,507
Mon Feb 06 2023,SPXW230206C03850000,283.45,-30.6,270.8,293.9,40,0,0.997,0.0001,43,3850.00,SPXW230206P03850000,0.1,-0.2,0.05,0.15,912,0.2827,-0.0027,0.0001,800
Mon Feb 06 2023,SPXW230206C03855000,298.1,-10.95,265.8,288.9,5,0,0.997,0.0001,6,3855.00,SPXW230206P03855000,0.15,-0.175,0.05,0.15,595,0.278,-0.0028,0.0001,1469
Mon Feb 06 2023,SPXW230206C03860000,305.58,1.48,260.8,283.9,1,0,0.9969,0.0001,10,3860.00,SPXW230206P03860000,0.1,-0.25,0.05,0.1,320,0.2734,-0.0029,0.0001,355
Mon Feb 06 2023,SPXW230206C03865000,309.47,10.37,255.8,278.9,5,0,0.9968,0.0001,162,3865.00,SPXW230206P03865000,0.12,-0.23,0.05,0.15,446,0.2691,-0.003,0.0001,435
